id,arquivo_origem,trecho_ou_template,tipo_risco,severidade,problema,resposta_corrigida_sugerida,disclaimer_recomendado,status
JIM-COMP-1039,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\risk-dimensions.ts,"line_block_7: ty, a), ""volatility""); next.probabilityOfTarget = clamp(estimateProbability(next.expectedReturn, next.volatility, next.timeHorizon), ""probabilityOfTarget""); break; } case ""timeHorizon"": { next.probabilityOfTarget = clamp(estimateProbability(next.expectedReturn, next.volatility, next.timeHorizon), ""probabilityOfTarget""); break; } case ""probabilityOfTarget"": { next.timeHorizon = clamp(solveTimeForProbability(next.probabilityOfTarget, next.expectedReturn, next.volatility), ""timeHorizon""); break; } } return next; } export interface BlendWeights { harpianWeight: number; clientWeight: number; } export type GapSolverReason = | ""OK"" | ""ALIGNED"" | ""HA",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1040,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\risk-dimensions.ts,"line_block_8: erpolation between the client's current Risk Number and a Harpian // strategy's Risk Number. Finds the mix that lands exactly on targetRN. // Returns a rich result with weights and a discriminated reason. export function solveAllocationForRiskNumber( targetRN: number, harpianRN: number, clientRN: number, ): GapSolverResult { if (Math.abs(clientRN - targetRN) <= ALIGNED_TOLERANCE) { return { harpianWeight: 0, clientWeight: 1, reason: ""ALIGNED"", message: `Portfolio already aligned with target (±${ALIGNED_TOLERANCE})`, }; } if (clientRN < targetRN) { return { harpianWeight: 0, clientWeight: 1, reason: ""HARPIAN_NOT_LEVER"", message: ""Portfolio is ",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1041,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\risk-dimensions.ts,"line_block_9: Harpian ETP reduces risk; it is not the right lever to increase it."", }; } const spread = clientRN - harpianRN; if (Math.abs(spread) <= NO_LEVER_TOLERANCE) { return { harpianWeight: 0, clientWeight: 1, reason: ""NO_LEVER"", message: ""Harpian RN is too close to the current portfolio RN to serve as a meaningful lever"", }; } const raw = (clientRN - targetRN) / spread; if (raw > 1) { return { harpianWeight: 1, clientWeight: 0, reason: ""TARGET_UNREACHABLE"", message: ""Client target RN may be too low for any realistic allocation — Harpian alone cannot reach it"", }; } const clamped = Math.max(0, Math.min(1, raw)); const pct = Math.round(clamped * 100);",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1042,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\risk-dimensions.ts,"line_block_10: that // predates the discriminated result introduced for HRD spec 6.2. export function solveAllocationForRiskNumberLegacy( targetRN: number, harpianRN: number, clientRN: number, ): BlendWeights { const result = solveAllocationForRiskNumber(targetRN, harpianRN, clientRN); return { harpianWeight: result.harpianWeight, clientWeight: result.clientWeight }; } export function normalizeDimensions(dims: RiskDimensions): Record<keyof RiskDimensions, number> { const normalize = (value: number, key: keyof RiskDimensions, invert: boolean): number => { const { min, max } = DIMENSION_BOUNDS[key]; const raw = max === min ? 50 : ((value - min) / (max - min))",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1043,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\risk-dimensions.ts,"line_block_11: down: normalize(dims.maxDrawdown, ""maxDrawdown"", true), timeHorizon: normalize(dims.timeHorizon, ""timeHorizon"", false), probabilityOfTarget: normalize(dims.probabilityOfTarget, ""probabilityOfTarget"", false), strategyAllocation: normalize(dims.strategyAllocation, ""strategyAllocation"", false), }; }",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1044,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\risk-dimensions.ts,"line_block_8: erpolation between the client's current Risk Number and a Harpian // strategy's Risk Number. Finds the mix that lands exactly on targetRN. // Returns a rich result with weights and a discriminated reason. export function solveAllocationForRiskNumber( targetRN: number, harpianRN: number, clientRN: number, ): GapSolverResult { if (Math.abs(clientRN - targetRN) <= ALIGNED_TOLERANCE) { return { harpianWeight: 0, clientWeight: 1, reason: ""ALIGNED"", message: `Portfolio already aligned with target (±${ALIGNED_TOLERANCE})`, }; } if (clientRN < targetRN) { return { harpianWeight: 0, clientWeight: 1, reason: ""HARPIAN_NOT_LEVER"", message: ""Portfolio is ",Risk Number misturado com performance,HIGH,"Risk Number deve ficar separado de retorno, Sharpe, drawdown e performance de estratégia.","Separar a resposta: Risk Number mede perfil/tolerância/alinhamento de risco do cliente; performance de estratégias trata de retornos, drawdowns e métricas históricas. Não inferir retorno esperado a partir do Risk Number.","Risk Number é uma ferramenta de avaliação de perfil e alinhamento de risco; não é previsão de retorno, garantia de performance ou recomendação de alocação.",REVISAO_OBRIGATORIA
JIM-COMP-1045,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\score-allocations.ts,"line_block_2: = buildHRDReport(allocations); return { metrics: enriched, score, hrd }; }",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1046,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\strategy-analytics.ts,"line_block_1: /** * Strategy analytics orchestrator. * * Fetches a strategy's full equity curve from AlphaDroid and computes every * derived metric (CAGR, vol, Sharpe, drawdowns, multi-period averages) in one * pass. Cached in-process for 15 minutes keyed by strategyId+maxPoints.",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1047,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\strategy-analytics.ts,"line_block_2: */ import { fetchEquityCurve } from ""@/lib/alphadroid""; import { computeCAGR, computeVolatility, computeSharpe, computeMaxDrawdown, computeDrawdownEvents, computeMultiPeriodAverages, computeRecoveryPeriods, type Point, type DrawdownEvent, type MultiPeriodAverages, type RecoveryStats, } from ""@/lib/equity-curve-utils""; import { computeAllAdvancedMetrics, computeStressScenarioReturn, type AdvancedMetrics, } from ""@/lib/advanced-metrics""; const CACHE_TTL_MS = 15 * 60 * 1000; const DEFAULT_MAX_POINTS = 2000; export interface StrategyAnalyticsSummary { cagr: number; volatility: number; sharpe: number; maxDrawdown: number; allTimeReturn: number; //",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1048,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\strategy-analytics.ts,"line_block_3: 245.3 } export interface StressTest { name: string; period: string; strategyReturn: number; spyReturn: number; } export interface StrategyAnalytics { strategyId: number; strategyName: string; startDate: string; pointCount: number; points: Point[]; summary: StrategyAnalyticsSummary; multiPeriodAverages: MultiPeriodAverages; drawdownEvents: DrawdownEvent[]; recoveryStats: RecoveryStats; advanced: AdvancedMetrics; stressTests: StressTest[]; lastRefreshed: string; } interface CacheEntry { value: StrategyAnalytics; expiresAt: number; } const STRESS_SCENARIOS = [ { name: ""Dot-com Bust"", start: ""2000-03-10"", end: ""2002-10-09"", spyReturn: -49.15 }, {",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1049,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\strategy-analytics.ts,"line_block_4: turn: -33.79 }, { name: ""2022 Rate Hikes"", start: ""2022-01-03"", end: ""2022-10-12"", spyReturn: -25.43 }, ] as const; const cache = new Map<string, CacheEntry>(); function cacheKey(strategyId: number, maxPoints: number): string { return `${strategyId}:${maxPoints}`; } export function clearAnalyticsCache(): void { cache.clear(); } /** * Fetch and analyze a strategy's equity curve. * * Variables used for each metric are documented on the underlying pure * functions in equity-curve-utils.ts.",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1050,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\strategy-analytics.ts,"line_block_5: */ export async function getStrategyAnalytics( strategyId: number, maxPoints: number = DEFAULT_MAX_POINTS, ): Promise<StrategyAnalytics | null> { const key = cacheKey(strategyId, maxPoints); const now = Date.now(); const hit = cache.get(key); if (hit && hit.expiresAt > now) return hit.value; const curve = await fetchEquityCurve(strategyId, maxPoints); if (!curve || curve.points.length < 2) return null; const points: Point[] = curve.points.map((p) => ({ date: p.date, value: p.value })); const cagr = computeCAGR(points); const volatility = computeVolatility(points); const sharpe = computeSharpe(points); const maxDrawdown = computeMaxDrawdown(po",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1051,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\strategy-analytics.ts,"line_block_6: ints.length - 1].value; const allTimeReturn = startValue > 0 ? ((endValue - startValue) / startValue) * 100 : 0; const advanced = computeAllAdvancedMetrics(points); const stressTests: StressTest[] = STRESS_SCENARIOS.map((s) => ({ name: s.name, period: `${s.start} to ${s.end}`, strategyReturn: computeStressScenarioReturn(points, s.start, s.end), spyReturn: s.spyReturn, })); const analytics: StrategyAnalytics = { strategyId: curve.strategyId, strategyName: curve.strategyName, startDate: curve.startDate, pointCount: curve.dataPointCount, points, summary: { cagr, volatility, sharpe, maxDrawdown, allTimeReturn, }, multiPeriodAverages, drawdownEven",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1052,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\weight-drift.ts,"line_block_1: import type { ParsedAllocation } from ""./portfolio-risk""; import type { PriceQuote } from ""./live-prices""; export interface DriftInput { allocations: ParsedAllocation[]; storedPrices: Record<string, PriceQuote>; currentPrices: Record<string, PriceQuote>; } export interface DriftResult { allocations: ParsedAllocation[]; priced: number; total: number; } function priceKey(a: ParsedAllocation): string { const t = (a.ticker ?? """").trim().toUpperCase(); return t || a.name.trim().toUpperCase(); } export function computeDriftedAllocations({ allocations, storedPrices, currentPrices, }: DriftInput): DriftResult { if (allocations.length === 0) { return ",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1053,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\weight-drift.ts,"line_block_3: } // If nothing priced, return stored weights unchanged if (pricedPositions.length === 0) { return { allocations: allocations.map((a) => ({ ...a, weight: (Number(a.weight) || 0) / totalStoredWeight })), priced: 0, total: allocations.length, }; } // Unpriced positions keep their stored relative weight within the original total const unpricedStoredWeight = totalStoredWeight - pricedStoredWeight; const unpricedNewValue = (unpricedStoredWeight / totalStoredWeight) * TOTAL_VALUE; const newTotalValue = pricedSubsetValue + unpricedNewValue; if (newTotalValue <= 0) { return { allocations: allocations.map((a) => ({ ...a, weight: (Number(a.weight) || 0",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1054,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\weight-drift.ts,"line_block_4: t alloc of unpricedPositions) { const w = Number(alloc.weight) || 0; if (w <= 0) { out.push({ ...alloc, weight: 0 }); continue; } // Unpriced keeps its slice of the unpriced subset const sliceInUnpriced = unpricedStoredWeight > 0 ? w / unpricedStoredWeight : 0; const newValue = sliceInUnpriced * unpricedNewValue; out.push({ ...alloc, weight: newValue / newTotalValue }); } // Preserve original order by mapping back const byKey = new Map<ParsedAllocation, ParsedAllocation>(); let outIdx = 0; for (const { alloc } of pricedPositions) { byKey.set(alloc, out[outIdx++]); } for (const alloc of unpricedPositions) { byKey.set(alloc, out[outIdx++]); } r",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1055,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\weight-drift.ts,"line_block_5: ): Record<string, PriceQuote> { const map: Record<string, PriceQuote> = {}; for (const a of allocations) { const key = priceKey(a); const q = quotes[key] ?? quotes[(a.ticker ?? """").toUpperCase()]; if (q) map[key] = q; } return map; }",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1056,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\yahoo-finance.ts,"line_block_1: import { CRISIS_KEYS, type CrisisReturns } from ""@/data/assetCrisisProfiles""; // Peak-to-trough windows for each crisis. Dates verified against public // S&P 500 / IBOV historical records. For crises where the meaningful drawdown // is Brazilian-specific (BRL + IBOV), the window reflects the Brazil peak/trough.",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1057,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\yahoo-finance.ts,"line_block_2: const CRISIS_DATES: Record<keyof CrisisReturns, { period1: string; period2: string }> = { gfc2008: { period1: ""2007-10-09"", period2: ""2009-03-09"" }, covid2020: { period1: ""2020-02-19"", period2: ""2020-03-23"" }, rateBear2022: { period1: ""2022-01-03"", period2: ""2022-12-30"" }, q42018: { period1: ""2018-10-03"", period2: ""2018-12-24"" }, dotcom_2000_2002: { period1: ""2000-08-28"", period2: ""2002-10-09"" }, euro_crisis_2011: { period1: ""2011-07-22"", period2: ""2011-10-03"" }, china_shock_2015_2016: { period1: ""2015-08-17"", period2: ""2016-02-11"" }, brazil_dilma_2015_2016:{ period1: ""2014-09-02"", period2: ""2016-01-26"" }, brazil_2018: { period1: ""2018-05-14""",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1058,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\yahoo-finance.ts,"line_block_4: // @ts-ignore yahoo-finance2 is an optional peer dep — installed via npm install const mod = await import(""yahoo-finance2""); const exportRoot = (mod.default ?? mod) as unknown; if (typeof exportRoot === ""function"") { const Cls = exportRoot as new () => { historical: (s: string, o: object) => Promise<YFQuote[]> }; return new Cls(); } return exportRoot as { historical: (s: string, o: object) => Promise<YFQuote[]> }; } catch (err) { console.error(""[yahoo-finance] loadYF failed"", err); return null; } } async function getPeriodReturn( yf: { historical: (s: string, o: object) => Promise<YFQuote[]> }, ticker: string, period1: string, period2: string",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1059,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\yahoo-finance.ts,"line_block_5: ngth - 1].adjClose ?? data[data.length - 1].close; if (first == null || last == null || first === 0) return null; return ((last - first) / first) * 100; } export async function fetchTickerCrisisReturns( ticker: string, ): Promise<CrisisReturns | null> { const yf = await loadYF(); if (!yf) return null; const results = await Promise.all( CRISIS_KEYS.map(async (key) => { const { period1, period2 } = CRISIS_DATES[key]; const val = await getPeriodReturn(yf, ticker, period1, period2); return { key, val } as const; }), ); // Require all periods — partial data with equity fallback values would // corrupt crisis alpha for non-equity assets (e.g., bond",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1060,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\harpian-front\src\lib\yahoo-finance.ts,"line_block_6: if (results.some((r) => r.val === null)) return null; const out = {} as CrisisReturns; for (const { key, val } of results) { out[key] = val as number; } return out; }",Performance sem disclosure suficiente,HIGH,"O trecho discute performance, simulação ou métrica de risco/retorno e deve carregar disclaimer completo.","Rotular a métrica como backtest, walk-forward, live track record, model index ou client actual; informar data-base, metodologia, bruto/líquido e limitações; incluir disclaimer completo antes ou junto ao número.","Performance passada, simulada, hipotética, walk-forward, de índice/modelo ou backtest não garante nem projeta resultados futuros. Resultados podem variar por custos, taxas, impostos, liquidez, slippage, execução, data de entrada, restrições e perfil do investidor. Quando indicado como bruto, o resultado não reflete taxas de administração, performance, corretagem, spreads, impostos e demais despesas.",REVISAO_OBRIGATORIA
JIM-COMP-1061,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\COMPLIANCE_AUDIT_QA_HARPIAN.md,"line_block_3: - FINRA Rule 4511: livros e registros exigidos devem ser preservados; quando nao houver prazo especifico, minimo de seis anos, em formato compativel com SEA Rule 17a-4. Fonte local: `JURIDICO/regulatory-ingestion/communications/sources/supplemental/finra-rule-4511-general-books-records.html`. - SEC Marketing Rule IA-5653: anuncios nao podem conter statement material falso, omitir fato material, induzir inferencia enganosa, discutir beneficios sem tratamento justo de riscos/limitacoes, nem apresentar performance sem requisitos aplicaveis. Fonte local: `JURIDICO/regulatory-ingestion/adviser-marketing/sources/sec-ia-5653-investment-adviser-marke",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
