global_id,source_file,local_id,question,answer_excerpt,theme_cluster,primary_books,secondary_books,how_to_enrich,compliance_guardrail
JIM-LIT-0384,qa_validation_matrix.csv,78,Como explicar defesa sem parecer market timing especulativo?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0385,qa_validation_matrix.csv,79,Como explicar que defesa prioriza sobrevivência do capital?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0386,qa_validation_matrix.csv,80,Quais perguntas frequentes usuários fariam sobre StormGuard?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0387,qa_validation_matrix.csv,81,O que é HPC11?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0388,qa_validation_matrix.csv,82,O que é HPC22?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0389,qa_validation_matrix.csv,83,Qual é a diferença entre ETF-based e stock-based strategy?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0390,qa_validation_matrix.csv,84,Por que HPC11 tende a ter menor volatilidade?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0391,qa_validation_matrix.csv,85,Por que HPC22 tende a ter maior retorno esperado?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0392,qa_validation_matrix.csv,86,Por que HPC22 tende a ter maior drawdown?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0393,qa_validation_matrix.csv,87,Como explicar que maior retorno exige maior oscilação?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0394,qa_validation_matrix.csv,88,Como comparar HPC11 e HPC22 sem recomendar?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0395,qa_validation_matrix.csv,89,Como explicar mix HPC11/HPC22?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0396,qa_validation_matrix.csv,90,Como explicar que uma simulação não é recomendação?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0397,qa_validation_matrix.csv,91,Como explicar eficiência risco-retorno?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0398,qa_validation_matrix.csv,92,Como comparar HPC11/HPC22 contra S&P 500?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0399,qa_validation_matrix.csv,93,Como comparar HPC11/HPC22 contra bonds?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0400,qa_validation_matrix.csv,94,Como comparar HPC11/HPC22 contra ouro?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0401,qa_validation_matrix.csv,95,Como comparar HPC11/HPC22 contra Nasdaq?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0402,qa_validation_matrix.csv,96,"Como explicar retorno de 1, 3, 5, 10, 20 e 30 anos?",[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0403,qa_validation_matrix.csv,97,Como explicar histórico vs expectativa futura?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0404,qa_validation_matrix.csv,98,Como explicar baixa correlação ou correlação variável?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0405,qa_validation_matrix.csv,99,Como explicar periodicidade de rotação?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0406,qa_validation_matrix.csv,100,Como explicar por que não operar vendido?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0407,qa_validation_matrix.csv,101,O que é um ETP?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0408,qa_validation_matrix.csv,102,"Qual é a diferença entre ETP, ETF, ETN e fundo?",[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0409,qa_validation_matrix.csv,103,Como funciona um ETP listado em bolsa?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0410,qa_validation_matrix.csv,104,O que é ISIN?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0411,qa_validation_matrix.csv,105,O que é LEI?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0412,qa_validation_matrix.csv,106,O que é NAV diário?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0413,qa_validation_matrix.csv,107,O que é Bloomberg ticker?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0414,qa_validation_matrix.csv,108,Como um investidor acessa um ETP pela Bloomberg?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0415,qa_validation_matrix.csv,109,Como explicar liquidez D+5?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0416,qa_validation_matrix.csv,110,O que significa possibilidade de liquidez antes de D+5?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0417,qa_validation_matrix.csv,111,O que é custódia?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0418,qa_validation_matrix.csv,112,O que faz um custodiante?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0419,qa_validation_matrix.csv,113,Como explicar que HARPIAN não toca no dinheiro?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0420,qa_validation_matrix.csv,114,Como funciona auditoria Deloitte em estrutura de produto?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0421,qa_validation_matrix.csv,115,Qual é o papel de Lynk / L-Series / Vienna Stock Exchange?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0422,qa_validation_matrix.csv,116,Como explicar fluxo de subscrição?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0423,qa_validation_matrix.csv,117,Como explicar fluxo de resgate?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0424,qa_validation_matrix.csv,118,Como explicar taxa de administração?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0425,qa_validation_matrix.csv,119,Como explicar taxa de performance?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0426,qa_validation_matrix.csv,120,Como explicar spread ou custos operacionais?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
